58.5 83.4 0.55 [2.076, 0.63, 0.329, 0.2, 0.181, 0.182, 0.268, 0.313, 0.886, 0.949, 0.484, 0.377, 0.283, 0.277, 0.399, 0.605]
59.1 84.2 0.552 [2.111, 0.646, 0.314, 0.2, 0.181, 0.18, 0.258, 0.316, 0.902, 0.962, 0.487, 0.361, 0.27, 0.287, 0.419, 0.622]
59.6 83.5 0.547 [2.093, 0.661, 0.332, 0.159, 0.168, 0.174, 0.246, 0.311, 0.91, 0.937, 0.485, 0.354, 0.29, 0.289, 0.41, 0.619]
60.1 84.1 0.545 [2.095, 0.653, 0.322, 0.173, 0.169, 0.177, 0.247, 0.339, 0.885, -1.0, 0.492, 0.382, 0.274, 0.286, 0.387, 0.614]
60.7 83.5 0.549 [2.1, 0.65, 0.298, 0.167, 0.16, 0.174, 0.258, 0.32, 0.87, 0.958, 0.486, 0.36, 0.269, 0.281, 0.395, 0.618]
61.2 84.7 0.55 [2.074, 0.651, 0.323, 0.178, 0.169, 0.178, 0.271, 0.32, 0.882, 0.934, 0.488, 0.368, 0.286, 0.285, 0.403, 0.614]
61.7 84.3 0.544 [2.097, 0.649, 0.325, 0.178, 0.171, 0.184, 0.259, 0.313, 0.88, 0.945, 0.492, 0.368, 0.271, 0.307, 0.409, 0.583]
62.2 86.4 0.54 [2.086, 0.64, 0.342, 0.165, 0.169, 0.177, 0.248, 0.317, 0.892, 0.951, 0.484, 0.363, 0.271, 0.286, 0.41, 0.595]
62.8 85.9 0.553 [2.112, 0.658, 0.343, 0.174, 0.173, 0.177, 0.251, 0.326, 0.892, 0.955, 0.481, 0.363, 0.29, 0.27, 0.399, 0.608]
63.3 83.5 0.547 [2.112, 0.655, 0.321, 0.169, 0.176, 0.187, 0.26, 0.313, 0.887, 0.956, 0.483, 0.367, 0.283, 0.298, 0.402, 0.614]
63.9 84.1 0.534 [2.083, 0.646, 0.322, 0.174, 0.154, 0.181, 0.272, 0.321, 0.908, 0.951, 0.479, 0.379, 0.266, 0.315, 0.392, 0.598]
64.4 83.3 0.551 [2.077, 0.659, 0.323, 0.18, 0.156, 0.18, 0.266, 0.329, 0.9, 0.942, 0.48, 0.373, 0.277, 0.285, 0.387, 0.62]
64.9 86.9 0.552 [2.092, 0.65, 0.326, 0.191, 0.17, 0.175, 0.263, 0.318, 0.874, 0.942, 0.485, 0.366, 0.279, 0.287, 0.416, 0.614]
